SolarRef (%),WindRef (%) UI,LoadRef (%),SolarU (V),LoadI (mA),WindU (V),Fuel cell U (V),Fuel cell pwm (0-255),ElectrolyzerU (V),ElectrolyzerI (mA),Electrolyzer pwm (0-255),gridU (V),H2 pwm (0-255),looptime (ms),fanRaw (%) dimmer,wind pwm (0-255),Total current multiplier (mA),zon power (W),wind power (W),fuel cell flow (-),Tanklevel (mL),t (s)
0.0,0.0,0.0,0.0,4649.74,2.1,0.6,0.0,1280.35,4661.47,0.0,0.0,-47321444.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.301
0.0,0.0,0.0,0.0,4641.92,2.1,0.6,0.0,1445.88,4655.37,0.0,0.0,-51572336.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.5
0.0,0.0,0.0,0.0,4641.92,2.1,0.6,0.0,1445.88,4655.37,0.0,0.0,-51572336.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.7
0.0,0.0,0.0,0.0,4641.92,2.1,0.6,0.0,1445.88,4655.37,0.0,0.0,-51572336.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,6.908
0.0,0.0,0.0,0.0,4643.3,2.1,0.6,0.0,1611.4,4656.18,0.0,0.0,-55820940.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.11
0.0,0.0,0.0,0.0,4643.3,2.1,0.6,0.0,1611.4,4656.18,0.0,0.0,-55820940.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.313
0.0,0.0,0.0,0.0,4651.58,2.1,0.6,0.0,1776.93,4661.12,0.0,0.0,-60072036.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.516
0.0,0.0,0.0,0.0,4651.58,2.1,0.6,0.0,1776.93,4661.12,0.0,0.0,-60072036.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.726
0.0,0.0,0.0,0.0,4650.2,2.1,0.6,0.0,1942.45,4659.63,0.0,0.0,-64314520.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,7.929
0.0,0.0,0.0,0.0,4650.2,2.1,0.6,0.0,1942.45,4659.63,0.0,0.0,-64314520.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.128
0.0,0.0,0.0,0.0,4644.56,2.1,0.6,0.0,2107.98,4659.86,0.0,0.0,-68565520.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.326
0.0,0.0,0.0,0.0,4644.56,2.1,0.6,0.0,2107.98,4659.86,0.0,0.0,-68565520.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.532
0.0,0.0,0.0,0.0,4644.56,2.1,0.6,0.0,2107.98,4659.86,0.0,0.0,-68565520.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.732
0.0,0.0,0.0,0.0,4647.21,2.1,0.6,0.0,2273.5,4659.74,0.0,0.0,-72809160.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,8.935
0.0,0.0,0.0,0.0,4647.21,2.1,0.6,0.0,2273.5,4659.74,0.0,0.0,-72809160.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.139
0.0,0.0,0.0,0.0,4649.51,2.1,0.6,0.0,2439.03,4656.41,0.0,0.0,-77052208.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.343
0.0,0.0,0.0,0.0,4649.51,2.1,0.6,0.0,2439.03,4656.41,0.0,0.0,-77052208.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.547
0.0,0.0,0.0,0.0,4647.09,2.1,0.6,0.0,2604.56,4656.18,0.0,0.0,-81299384.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.75
0.0,0.0,0.0,0.0,4647.09,2.1,0.6,0.0,2604.56,4656.18,0.0,0.0,-81299384.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,9.952
0.0,0.0,0.0,0.0,4642.15,2.1,0.6,0.0,2770.08,4655.83,0.0,0.0,-85547624.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.156
0.0,0.0,0.0,0.0,4642.15,2.1,0.6,0.0,2770.08,4655.83,0.0,0.0,-85547624.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.362
0.0,0.0,0.0,0.0,4642.15,2.1,0.6,0.0,2770.08,4655.83,0.0,0.0,-85547624.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.568
0.0,0.0,0.0,0.0,4640.31,2.11,0.6,0.0,2935.61,4653.76,0.0,0.0,-89786608.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.765
0.0,0.0,0.0,0.0,4640.31,2.11,0.6,0.0,2935.61,4653.76,0.0,0.0,-89786608.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,10.964
0.0,0.0,0.0,0.0,4646.63,2.1,0.6,0.0,3101.13,4655.6,0.0,0.0,-94035520.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.175
0.0,0.0,0.0,0.0,4646.63,2.1,0.6,0.0,3101.13,4655.6,0.0,0.0,-94035520.0,22.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.373
0.0,0.0,0.0,0.0,4648.13,2.1,0.6,0.0,3266.66,4656.52,0.0,0.0,-98275432.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.574
0.0,0.0,0.0,0.0,4648.13,2.1,0.6,0.0,3266.66,4656.52,0.0,0.0,-98275432.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.781
0.0,0.0,0.0,0.0,4644.56,2.1,0.6,0.0,3432.18,4656.06,0.0,0.0,-102524360.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,11.982
0.0,0.0,0.0,0.0,4644.56,2.1,0.6,0.0,3432.18,4656.06,0.0,0.0,-102524360.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,12.185
0.0,0.0,0.0,0.0,4644.56,2.1,0.6,0.0,3432.18,4656.06,0.0,0.0,-102524360.0,25.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,12.387
0.0,0.0,0.0,0.0,4641.46,2.1,0.6,0.0,3597.71,4653.19,0.0,0.0,-106790168.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,12.594
0.0,0.0,0.0,0.0,4641.46,2.1,0.6,0.0,3597.71,4653.19,0.0,0.0,-106790168.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,12.799
0.0,0.0,0.0,0.0,4639.85,2.1,0.6,0.0,3763.23,4651.35,0.0,0.0,-111055544.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.027
0.0,0.0,0.0,0.0,4639.85,2.1,0.6,0.0,3763.23,4651.35,0.0,0.0,-111055544.0,23.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.203
0.0,0.0,0.0,0.0,4641.8,2.11,0.6,0.0,3928.76,4654.45,0.0,0.0,-115311832.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.406
0.0,0.0,0.0,0.0,4641.8,2.11,0.6,0.0,3928.76,4654.45,0.0,0.0,-115311832.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.606
0.0,0.0,0.0,0.0,4643.18,2.11,0.6,0.0,4094.28,4654.57,0.0,0.0,-119578240.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,13.811
0.0,0.0,0.0,0.0,4643.18,2.11,0.6,0.0,4094.28,4654.57,0.0,0.0,-119578240.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,14.013
0.0,0.0,0.0,0.0,4643.18,2.11,0.6,0.0,4094.28,4654.57,0.0,0.0,-119578240.0,24.0,0.0,0.0,nan,0.0,0.0,0.0,83.5575455,14.221
